datetime,product_name,amount,payment_method,customer_type
2024/11/27 12:04,豆腐ハンバーグ弁当,590,カード,worker
2024/11/27 13:46,豆腐ハンバーグ弁当,590,現金,worker
2024/11/27 12:06,豆腐ハンバーグ弁当,590,現金,worker
2024/11/27 12:01,豆腐ハンバーグ弁当,590,カード,worker
2024/11/27 13:13,サラダチキン弁当,680,カード,worker
2024/11/27 12:17,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/27 13:08,ヘルシー野菜カレー,620,カード,worker
2024/11/27 12:20,鮭の塩焼き弁当,650,カード,worker
2024/11/27 12:51,ヘルシー野菜カレー,620,現金,worker
2024/11/27 13:36,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/27 14:38,サラダチキン弁当,680,電子マネー,worker
2024/11/27 14:20,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/27 12:44,サラダチキン弁当,680,電子マネー,worker
2024/11/27 14:29,豆腐ハンバーグ弁当,590,カード,worker
2024/11/27 12:27,サラダチキン弁当,680,カード,worker
2024/11/27 12:43,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/27 12:18,ヘルシー野菜カレー,620,現金,worker
2024/11/27 13:47,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/27 12:39,鮭の塩焼き弁当,650,現金,worker
2024/11/27 12:39,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/27 14:42,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/27 13:41,サラダチキン弁当,680,電子マネー,worker
2024/11/27 17:01,サラダチキン弁当,680,電子マネー,worker
2024/11/27 13:06,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/27 14:59,鮭の塩焼き弁当,650,カード,worker
2024/11/27 12:58,豆腐ハンバーグ弁当,590,カード,worker
2024/11/27 11:01,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/27 13:02,サラダチキン弁当,680,電子マネー,worker
2024/11/27 12:52,ヘルシー野菜カレー,620,カード,worker
2024/11/27 12:19,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/27 13:29,鮭の塩焼き弁当,650,現金,worker
2024/11/27 13:02,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/27 13:17,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/27 16:50,豚カツ弁当,480,電子マネー,student
2024/11/27 13:18,豚カツ弁当,480,電子マネー,student
2024/11/27 11:36,からあげ弁当,350,電子マネー,student
2024/11/27 16:23,焼肉弁当,480,現金,student
2024/11/27 16:21,豚カツ弁当,480,電子マネー,student
2024/11/27 16:36,チキンカツ弁当,420,現金,student
2024/11/27 16:31,豚カツ弁当,480,現金,student
2024/11/27 11:56,牛丼弁当,380,電子マネー,student
2024/11/27 13:27,焼肉弁当,480,現金,student
2024/11/27 16:24,焼肉弁当,480,カード,student
2024/11/27 18:31,からあげ弁当,350,電子マネー,student
2024/11/27 15:43,チキンカツ弁当,420,電子マネー,student
2024/11/27 13:23,焼肉弁当,480,カード,student
2024/11/27 15:49,からあげ弁当,350,現金,student
2024/11/27 14:13,チキンカツ弁当,420,カード,student
2024/11/27 15:35,チキンカツ弁当,420,電子マネー,student
2024/11/27 15:42,焼肉弁当,480,現金,student
2024/11/27 14:47,牛丼弁当,380,電子マネー,student
2024/11/27 15:52,からあげ弁当,350,カード,student
2024/11/27 17:14,焼肉弁当,480,電子マネー,student
2024/11/27 12:04,豚カツ弁当,480,電子マネー,student
2024/11/27 16:07,からあげ弁当,350,現金,student
2024/11/27 15:16,牛丼弁当,380,現金,student
2024/11/27 15:32,豚カツ弁当,480,カード,student
2024/11/27 12:13,豚カツ弁当,480,現金,student
2024/11/27 16:18,豚カツ弁当,480,現金,student
2024/11/27 15:52,豚カツ弁当,480,現金,student
2024/11/27 17:13,チキンカツ弁当,420,現金,student
2024/11/27 14:02,牛丼弁当,380,現金,student
2024/11/27 15:08,からあげ弁当,350,現金,student
2024/11/27 11:02,チキンカツ弁当,420,現金,student
2024/11/27 12:09,からあげ弁当,350,現金,student
2024/11/27 16:48,からあげ弁当,350,電子マネー,student
2024/11/27 13:50,牛丼弁当,380,現金,student
2024/11/27 16:23,豚カツ弁当,480,カード,student
2024/11/27 13:29,豚カツ弁当,480,現金,student
2024/11/27 16:07,焼肉弁当,480,カード,student
2024/11/27 18:58,牛丼弁当,380,現金,student
2024/11/27 14:57,牛丼弁当,380,電子マネー,student
2024/11/27 17:37,牛丼弁当,380,現金,student
2024/11/27 12:55,焼肉弁当,480,電子マネー,student
2024/11/27 18:55,焼肉弁当,480,現金,student
2024/11/27 17:20,からあげ弁当,350,現金,student
2024/11/27 11:45,チキンカツ弁当,420,カード,student
2024/11/27 14:52,からあげ弁当,350,現金,student
2024/11/27 17:45,焼肉弁当,480,電子マネー,student
2024/11/27 12:23,焼肉弁当,480,現金,student
2024/11/27 13:40,からあげ弁当,350,現金,student
2024/11/27 12:28,焼肉弁当,480,カード,student
2024/11/27 14:21,からあげ弁当,350,カード,student
2024/11/27 13:26,赤レンガ倉庫弁当,1080,現金,tourist
2024/11/27 15:08,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/27 16:21,牛丼弁当,380,現金,student
2024/11/27 15:43,チキンカツ弁当,420,電子マネー,student
2024/11/28 12:21,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/28 12:11,ヘルシー野菜カレー,620,現金,worker
2024/11/28 12:23,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/28 13:44,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/28 12:20,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/28 12:00,サラダチキン弁当,680,カード,worker
2024/11/28 15:36,ヘルシー野菜カレー,620,カード,worker
2024/11/28 12:15,ヘルシー野菜カレー,620,現金,worker
2024/11/28 12:52,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 12:08,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 12:50,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 12:43,サラダチキン弁当,680,現金,worker
2024/11/28 15:47,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/28 13:03,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/28 13:52,鮭の塩焼き弁当,650,現金,worker
2024/11/28 12:46,ヘルシー野菜カレー,620,カード,worker
2024/11/28 12:33,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 13:02,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/28 15:07,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/28 12:29,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/28 12:28,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/28 13:07,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 13:06,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/28 13:51,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/28 12:24,ヘルシー野菜カレー,620,現金,worker
2024/11/28 13:23,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/28 13:13,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/28 11:48,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 12:08,サラダチキン弁当,680,現金,worker
2024/11/28 13:43,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/28 12:29,サラダチキン弁当,680,電子マネー,worker
2024/11/28 12:33,豆腐ハンバーグ弁当,590,現金,worker
2024/11/28 12:15,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 12:38,鮭の塩焼き弁当,650,現金,worker
2024/11/28 15:28,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 13:28,豆腐ハンバーグ弁当,590,現金,worker
2024/11/28 13:53,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 13:52,豆腐ハンバーグ弁当,590,現金,worker
2024/11/28 11:56,ヘルシー野菜カレー,620,カード,worker
2024/11/28 13:17,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 11:01,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/28 12:18,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 12:28,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/28 12:52,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 12:47,ヘルシー野菜カレー,620,カード,worker
2024/11/28 13:18,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 14:58,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/28 12:57,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/28 14:26,サラダチキン弁当,680,カード,worker
2024/11/28 16:31,鮭の塩焼き弁当,650,カード,worker
2024/11/28 12:09,サラダチキン弁当,680,現金,worker
2024/11/28 12:59,ヘルシー野菜カレー,620,現金,worker
2024/11/28 12:09,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/28 13:47,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 13:30,ヘルシー野菜カレー,620,現金,worker
2024/11/28 12:59,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/28 12:53,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/28 12:52,ヘルシー野菜カレー,620,現金,worker
2024/11/28 12:01,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/28 13:08,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 13:51,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/28 13:16,サラダチキン弁当,680,電子マネー,worker
2024/11/28 14:26,豆腐ハンバーグ弁当,590,現金,worker
2024/11/28 11:25,サラダチキン弁当,680,電子マネー,worker
2024/11/28 12:32,ヘルシー野菜カレー,620,現金,worker
2024/11/28 12:37,サラダチキン弁当,680,電子マネー,worker
2024/11/28 12:01,サラダチキン弁当,680,現金,worker
2024/11/28 12:38,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 13:05,サラダチキン弁当,680,電子マネー,worker
2024/11/28 13:23,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 14:13,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/28 12:13,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 13:40,サラダチキン弁当,680,現金,worker
2024/11/28 12:22,サラダチキン弁当,680,電子マネー,worker
2024/11/28 13:04,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 12:28,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 13:18,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/28 14:44,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/28 12:51,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 12:17,鮭の塩焼き弁当,650,カード,worker
2024/11/28 12:49,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/28 12:08,鮭の塩焼き弁当,650,現金,worker
2024/11/28 13:24,サラダチキン弁当,680,現金,worker
2024/11/28 12:51,ヘルシー野菜カレー,620,現金,worker
2024/11/28 11:18,鮭の塩焼き弁当,650,カード,worker
2024/11/28 16:03,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 12:37,ヘルシー野菜カレー,620,現金,worker
2024/11/28 14:20,サラダチキン弁当,680,現金,worker
2024/11/28 12:34,豆腐ハンバーグ弁当,590,現金,worker
2024/11/28 12:52,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/28 12:10,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/28 12:24,ヘルシー野菜カレー,620,現金,worker
2024/11/28 12:51,豆腐ハンバーグ弁当,590,カード,worker
2024/11/28 12:53,鮭の塩焼き弁当,650,現金,worker
2024/11/28 14:28,サラダチキン弁当,680,カード,worker
2024/11/28 14:19,鮭の塩焼き弁当,650,カード,worker
2024/11/28 13:34,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/28 14:30,サラダチキン弁当,680,現金,worker
2024/11/28 13:40,鮭の塩焼き弁当,650,現金,worker
2024/11/28 12:00,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/28 15:45,からあげ弁当,350,電子マネー,student
2024/11/28 15:09,からあげ弁当,350,現金,student
2024/11/28 15:16,チキンカツ弁当,420,カード,student
2024/11/28 12:49,からあげ弁当,350,カード,student
2024/11/28 12:57,からあげ弁当,350,電子マネー,student
2024/11/28 13:05,チキンカツ弁当,420,電子マネー,student
2024/11/28 17:13,牛丼弁当,380,カード,student
2024/11/28 16:00,チキンカツ弁当,420,電子マネー,student
2024/11/28 17:43,チキンカツ弁当,420,電子マネー,student
2024/11/28 16:49,牛丼弁当,380,電子マネー,student
2024/11/28 15:34,チキンカツ弁当,420,現金,student
2024/11/28 17:38,からあげ弁当,350,カード,student
2024/11/28 16:30,焼肉弁当,480,カード,student
2024/11/28 17:45,牛丼弁当,380,現金,student
2024/11/28 17:22,牛丼弁当,380,カード,student
2024/11/28 17:23,チキンカツ弁当,420,現金,student
2024/11/28 14:09,豚カツ弁当,480,現金,student
2024/11/28 15:15,からあげ弁当,350,現金,student
2024/11/28 14:12,からあげ弁当,350,現金,student
2024/11/28 17:44,からあげ弁当,350,電子マネー,student
2024/11/28 16:17,豚カツ弁当,480,現金,student
2024/11/28 12:55,焼肉弁当,480,現金,student
2024/11/28 13:44,焼肉弁当,480,カード,student
2024/11/28 17:06,牛丼弁当,380,電子マネー,student
2024/11/28 12:37,牛丼弁当,380,現金,student
2024/11/28 16:02,チキンカツ弁当,420,現金,student
2024/11/28 12:28,焼肉弁当,480,電子マネー,student
2024/11/28 12:41,牛丼弁当,380,電子マネー,student
2024/11/28 15:09,牛丼弁当,380,電子マネー,student
2024/11/28 15:46,焼肉弁当,480,カード,student
2024/11/28 14:32,からあげ弁当,350,現金,student
2024/11/28 14:45,牛丼弁当,380,電子マネー,student
2024/11/28 16:16,チキンカツ弁当,420,カード,student
2024/11/28 15:27,豚カツ弁当,480,電子マネー,student
2024/11/28 14:21,チキンカツ弁当,420,現金,student
2024/11/28 16:07,からあげ弁当,350,現金,student
2024/11/28 16:20,牛丼弁当,380,カード,student
2024/11/28 17:14,からあげ弁当,350,電子マネー,student
2024/11/28 12:39,焼肉弁当,480,現金,student
2024/11/28 15:18,焼肉弁当,480,電子マネー,student
2024/11/28 17:42,からあげ弁当,350,電子マネー,student
2024/11/28 15:21,チキンカツ弁当,420,カード,student
2024/11/28 15:18,豚カツ弁当,480,現金,student
2024/11/28 12:34,チキンカツ弁当,420,電子マネー,student
2024/11/28 16:36,牛丼弁当,380,現金,student
2024/11/28 14:05,チキンカツ弁当,420,現金,student
2024/11/28 16:54,焼肉弁当,480,現金,student
2024/11/28 15:24,チキンカツ弁当,420,現金,student
2024/11/28 16:01,からあげ弁当,350,カード,student
2024/11/28 18:55,からあげ弁当,350,電子マネー,student
2024/11/28 15:30,崎陽軒風シウマイ弁当,1200,現金,tourist
2024/11/28 12:41,赤レンガ倉庫弁当,1080,現金,tourist
2024/11/28 17:04,焼肉弁当,480,電子マネー,student
2024/11/28 16:28,牛丼弁当,380,電子マネー,student
2024/11/28 13:18,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/28 16:55,チキンカツ弁当,420,現金,student
2024/11/28 17:26,ヘルシー野菜カレー,620,カード,worker
2024/11/28 12:56,ヘルシー野菜カレー,620,現金,worker
2024/11/28 12:11,ヘルシー野菜カレー,620,カード,worker
2024/11/28 12:06,横浜中華街弁当,980,現金,tourist
2024/11/29 12:52,ヘルシー野菜カレー,620,現金,worker
2024/11/29 13:28,ヘルシー野菜カレー,620,カード,worker
2024/11/29 13:40,サラダチキン弁当,680,カード,worker
2024/11/29 12:20,サラダチキン弁当,680,カード,worker
2024/11/29 11:47,ヘルシー野菜カレー,620,現金,worker
2024/11/29 13:34,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/29 12:44,ヘルシー野菜カレー,620,カード,worker
2024/11/29 12:08,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/29 18:20,チキンカツ弁当,420,カード,student
2024/11/29 13:18,サラダチキン弁当,680,カード,worker
2024/11/29 11:49,からあげ弁当,350,電子マネー,student
2024/11/29 12:23,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/29 13:28,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/29 12:43,サラダチキン弁当,680,カード,worker
2024/11/29 14:27,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/29 12:57,ヘルシー野菜カレー,620,カード,worker
2024/11/29 14:27,牛丼弁当,380,現金,student
2024/11/29 12:26,豆腐ハンバーグ弁当,590,カード,worker
2024/11/29 12:59,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/29 13:53,ヘルシー野菜カレー,620,現金,worker
2024/11/29 12:57,鮭の塩焼き弁当,650,現金,worker
2024/11/29 12:09,サラダチキン弁当,680,電子マネー,worker
2024/11/29 15:32,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/29 11:44,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/29 16:50,焼肉弁当,480,カード,student
2024/11/29 15:17,サラダチキン弁当,680,現金,worker
2024/11/29 12:24,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/29 11:35,サラダチキン弁当,680,電子マネー,worker
2024/11/29 12:28,鮭の塩焼き弁当,650,現金,worker
2024/11/29 14:06,豚カツ弁当,480,現金,student
2024/11/29 12:44,鮭の塩焼き弁当,650,カード,worker
2024/11/29 17:57,からあげ弁当,350,電子マネー,student
2024/11/29 16:12,牛丼弁当,380,カード,student
2024/11/29 12:52,豆腐ハンバーグ弁当,590,現金,worker
2024/11/29 13:56,豆腐ハンバーグ弁当,590,カード,worker
2024/11/29 15:49,豚カツ弁当,480,現金,student
2024/11/29 12:37,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/11/29 12:18,豆腐ハンバーグ弁当,590,現金,worker
2024/11/29 18:56,ヘルシー野菜カレー,620,カード,worker
2024/11/29 16:09,牛丼弁当,380,カード,student
2024/11/29 12:18,豚カツ弁当,480,カード,student
2024/11/29 17:39,からあげ弁当,350,カード,student
2024/11/29 12:47,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/29 12:57,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/29 12:46,鮭の塩焼き弁当,650,現金,worker
2024/11/29 12:19,豚カツ弁当,480,現金,student
2024/11/29 17:00,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/29 12:49,焼肉弁当,480,現金,student
2024/11/29 18:02,ヘルシー野菜カレー,620,現金,worker
2024/11/29 13:12,豆腐ハンバーグ弁当,590,現金,worker
2024/11/29 13:13,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/29 13:30,豆腐ハンバーグ弁当,590,現金,worker
2024/11/29 16:43,豚カツ弁当,480,電子マネー,student
2024/11/29 15:33,焼肉弁当,480,電子マネー,student
2024/11/29 15:08,ヘルシー野菜カレー,620,現金,worker
2024/11/29 13:22,からあげ弁当,350,電子マネー,student
2024/11/29 12:32,サラダチキン弁当,680,カード,worker
2024/11/29 16:58,牛丼弁当,380,電子マネー,student
2024/11/29 13:21,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/29 13:53,サラダチキン弁当,680,現金,worker
2024/11/29 15:13,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/29 15:04,焼肉弁当,480,カード,student
2024/11/29 12:13,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/29 15:57,焼肉弁当,480,カード,student
2024/11/29 13:42,サラダチキン弁当,680,現金,worker
2024/11/29 16:47,からあげ弁当,350,カード,student
2024/11/29 13:10,鮭の塩焼き弁当,650,カード,worker
2024/11/29 12:46,豆腐ハンバーグ弁当,590,現金,worker
2024/11/29 13:29,サラダチキン弁当,680,カード,worker
2024/11/29 15:06,牛丼弁当,380,カード,student
2024/11/29 17:42,からあげ弁当,350,カード,student
2024/11/29 12:57,鮭の塩焼き弁当,650,現金,worker
2024/11/29 15:28,豚カツ弁当,480,電子マネー,student
2024/11/29 14:40,ヘルシー野菜カレー,620,現金,worker
2024/11/29 12:27,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/29 16:22,サラダチキン弁当,680,カード,worker
2024/11/29 12:34,ヘルシー野菜カレー,620,カード,worker
2024/11/29 12:08,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/29 11:00,サラダチキン弁当,680,カード,worker
2024/11/29 12:49,鮭の塩焼き弁当,650,カード,worker
2024/11/29 12:23,サラダチキン弁当,680,カード,worker
2024/11/29 15:18,からあげ弁当,350,現金,student
2024/11/29 12:54,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/29 12:16,豆腐ハンバーグ弁当,590,現金,worker
2024/11/29 12:37,焼肉弁当,480,電子マネー,student
2024/11/29 13:28,サラダチキン弁当,680,現金,worker
2024/11/29 17:41,牛丼弁当,380,電子マネー,student
2024/11/29 12:47,豚カツ弁当,480,電子マネー,student
2024/11/29 12:52,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/29 12:30,チキンカツ弁当,420,カード,student
2024/11/29 12:59,豆腐ハンバーグ弁当,590,カード,worker
2024/11/29 13:51,ヘルシー野菜カレー,620,現金,worker
2024/11/29 15:06,豚カツ弁当,480,現金,student
2024/11/29 13:46,ヘルシー野菜カレー,620,カード,worker
2024/11/29 12:01,サラダチキン弁当,680,カード,worker
2024/11/29 12:38,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/29 16:53,チキンカツ弁当,420,電子マネー,student
2024/11/29 12:46,焼肉弁当,480,現金,student
2024/11/29 12:09,ヘルシー野菜カレー,620,カード,worker
2024/11/29 14:11,サラダチキン弁当,680,現金,worker
2024/11/29 13:03,鮭の塩焼き弁当,650,現金,worker
2024/11/29 12:46,牛丼弁当,380,現金,student
2024/11/29 13:49,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/29 12:28,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/29 13:28,豆腐ハンバーグ弁当,590,カード,worker
2024/11/29 15:26,焼肉弁当,480,カード,student
2024/11/29 13:11,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/29 16:11,からあげ弁当,350,電子マネー,student
2024/11/29 18:18,牛丼弁当,380,カード,student
2024/11/29 14:29,ヘルシー野菜カレー,620,カード,worker
2024/11/29 15:55,サラダチキン弁当,680,カード,worker
2024/11/29 13:21,ヘルシー野菜カレー,620,カード,worker
2024/11/29 14:42,ヘルシー野菜カレー,620,現金,worker
2024/11/29 12:38,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/11/29 11:10,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/11/29 17:08,からあげ弁当,350,現金,student
2024/11/29 17:11,からあげ弁当,350,電子マネー,student
2024/11/29 13:50,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/29 12:37,豚カツ弁当,480,電子マネー,student
2024/11/29 13:56,豆腐ハンバーグ弁当,590,現金,worker
2024/11/29 12:12,鮭の塩焼き弁当,650,電子マネー,worker
2024/11/29 11:13,鮭の塩焼き弁当,650,カード,worker
2024/11/29 14:35,豚カツ弁当,480,現金,student
2024/11/29 11:12,ヘルシー野菜カレー,620,電子マネー,worker
2024/11/29 11:15,ヘルシー野菜カレー,620,現金,worker
2024/11/29 15:25,豚カツ弁当,480,カード,student
2024/11/29 11:42,焼肉弁当,480,カード,student
2024/11/29 14:44,牛丼弁当,380,現金,student
2024/11/29 15:56,焼肉弁当,480,カード,student
2024/11/29 11:14,豆腐ハンバーグ弁当,590,カード,worker
2024/11/29 13:43,豆腐ハンバーグ弁当,590,現金,worker
2024/11/29 17:45,チキンカツ弁当,420,電子マネー,student
2024/11/29 16:05,サラダチキン弁当,680,現金,worker
2024/11/29 17:51,豚カツ弁当,480,現金,student
2024/11/29 13:36,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/29 16:20,焼肉弁当,480,カード,student
2024/11/29 12:32,サラダチキン弁当,680,現金,worker
2024/11/29 16:08,からあげ弁当,350,現金,student
2024/11/29 12:45,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/11/29 14:36,豆腐ハンバーグ弁当,590,現金,worker
2024/11/29 13:28,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/12/1 12:28,豚汁セット,380,カード,tourist
2024/12/1 12:05,豚汁セット,380,カード,tourist
2024/12/1 13:29,豚汁セット,380,現金,tourist
2024/12/1 15:44,赤レンガ倉庫弁当,1080,現金,tourist
2024/12/1 14:32,赤レンガ倉庫弁当,1080,電子マネー,tourist
2024/12/1 17:37,温かいうどん弁当,420,現金,tourist
2024/12/1 16:55,崎陽軒風シウマイ弁当,1200,現金,tourist
2024/12/1 13:11,豚汁セット,380,電子マネー,tourist
2024/12/1 12:40,温かいうどん弁当,420,電子マネー,tourist
2024/12/1 12:50,崎陽軒風シウマイ弁当,1200,電子マネー,tourist
2024/12/1 12:18,温かいうどん弁当,420,現金,tourist
2024/12/1 12:27,温かいうどん弁当,420,カード,tourist
2024/12/1 12:55,豚汁セット,380,カード,tourist
2024/12/1 11:47,豚汁セット,380,電子マネー,tourist
2024/12/1 11:45,温かいうどん弁当,420,現金,tourist
2024/12/1 13:03,豚汁セット,380,現金,tourist
2024/12/1 16:04,崎陽軒風シウマイ弁当,1200,現金,tourist
2024/12/1 11:22,豚汁セット,380,現金,tourist
2024/12/1 15:52,温かいうどん弁当,420,現金,tourist
2024/12/1 13:13,温かいうどん弁当,420,現金,tourist
2024/12/1 11:36,温かいうどん弁当,420,カード,tourist
2024/12/1 13:53,豚汁セット,380,現金,tourist
2024/12/1 13:47,温かいうどん弁当,420,カード,tourist
2024/12/1 16:40,横浜中華街弁当,980,現金,tourist
2024/12/1 12:15,温かいうどん弁当,420,電子マネー,tourist
2024/12/1 16:00,みなとみらい海鮮弁当,1150,現金,tourist
2024/12/1 13:39,豚汁セット,380,現金,tourist
2024/12/1 11:53,豚汁セット,380,現金,tourist
2024/12/1 16:25,温かいうどん弁当,420,電子マネー,tourist
2024/12/1 14:45,豚汁セット,380,電子マネー,tourist
2024/12/1 11:56,豚汁セット,380,現金,tourist
2024/12/1 14:16,温かいうどん弁当,420,カード,tourist
2024/12/2 12:30,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/12/2 12:34,温かいうどん弁当,420,カード,worker
2024/12/2 13:28,豚汁セット,380,カード,worker
2024/12/2 12:42,豚汁セット,380,カード,worker
2024/12/2 13:37,豚汁セット,380,カード,worker
2024/12/2 12:35,豚汁セット,380,電子マネー,worker
2024/12/2 13:32,サラダチキン弁当,680,現金,worker
2024/12/2 13:09,豚汁セット,380,電子マネー,worker
2024/12/2 13:21,鮭の塩焼き弁当,650,電子マネー,worker
2024/12/2 12:57,豚汁セット,380,現金,worker
2024/12/2 14:11,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/12/2 12:19,豚汁セット,380,電子マネー,worker
2024/12/2 12:47,豚汁セット,380,電子マネー,worker
2024/12/2 12:33,豚汁セット,380,カード,worker
2024/12/2 12:17,豚汁セット,380,現金,worker
2024/12/2 12:32,温かいうどん弁当,420,現金,worker
2024/12/2 12:14,温かいうどん弁当,420,カード,worker
2024/12/2 14:15,温かいうどん弁当,420,カード,worker
2024/12/2 13:26,温かいうどん弁当,420,カード,worker
2024/12/2 12:24,温かいうどん弁当,420,電子マネー,worker
2024/12/2 14:32,豚汁セット,380,カード,worker
2024/12/2 12:29,豚汁セット,380,カード,worker
2024/12/2 12:35,温かいうどん弁当,420,カード,worker
2024/12/2 15:43,豚汁セット,380,カード,worker
2024/12/2 15:10,温かいうどん弁当,420,電子マネー,worker
2024/12/2 13:54,豚汁セット,380,カード,worker
